8	4	11	6	0.25735	 0.294  0.412  0.176  0.     0.176  0.471  0.353  0.176
8	4	14	6	0.25000	 0.35  0.2   0.05  0.05  0.2   0.65  0.45  0.05
8	4	11	6	0.19118	 0.176  0.176  0.118  0.     0.235  0.412  0.294  0.118
8	4	11	5	0.23438	 0.188  0.312  0.     0.     0.312  0.438  0.375  0.25 
8	4	9	4	0.30769	 0.385  0.308  0.154  0.     0.385  0.615  0.462  0.154
8	4	10	4	0.22321	 0.071  0.286  0.214  0.     0.143  0.357  0.571  0.143
8	4	14	5	0.28947	 0.263  0.316  0.316  0.     0.263  0.421  0.579  0.158
8	4	9	5	0.30357	 0.286  0.357  0.214  0.     0.214  0.5    0.5    0.357
8	4	16	5	0.22024	 0.381  0.238  0.048  0.     0.143  0.238  0.524  0.19 
8	4	10	5	0.25000	 0.267  0.333  0.2    0.     0.2    0.467  0.467  0.067
8	4	9	5	0.33036	 0.286  0.429  0.357  0.071  0.357  0.5    0.357  0.286
8	4	10	4	0.30357	 0.357  0.357  0.071  0.     0.429  0.571  0.357  0.286
8	4	16	4	0.29375	 0.6   0.25  0.15  0.1   0.15  0.4   0.45  0.25
8	4	11	6	0.25000	 0.235  0.471  0.176  0.     0.529  0.176  0.294  0.118
8	4	11	7	0.25694	 0.278  0.278  0.167  0.056  0.278  0.389  0.444  0.167
8	4	19	6	0.27500	 0.4   0.32  0.12  0.08  0.32  0.36  0.4   0.2 
8	4	13	4	0.22794	 0.353  0.235  0.118  0.     0.412  0.294  0.353  0.059
8	4	10	5	0.32500	 0.333  0.6    0.267  0.     0.333  0.533  0.267  0.267
8	4	15	5	0.30000	 0.35  0.35  0.15  0.05  0.4   0.55  0.4   0.15
8	4	8	5	0.25000	 0.231  0.615  0.154  0.     0.231  0.308  0.308  0.154
8	4	12	4	0.25000	 0.438  0.312  0.062  0.062  0.25   0.312  0.438  0.125
8	4	16	6	0.26705	 0.318  0.364  0.136  0.045  0.364  0.318  0.455  0.136
8	4	13	4	0.25000	 0.235  0.235  0.059  0.118  0.353  0.412  0.471  0.118
8	4	12	4	0.27344	 0.312  0.25   0.188  0.062  0.375  0.438  0.188  0.375
8	4	12	7	0.25000	 0.211  0.368  0.158  0.     0.316  0.474  0.211  0.263
8	4	9	4	0.25000	 0.308  0.231  0.154  0.154  0.154  0.462  0.385  0.154
8	4	9	5	0.29464	 0.286  0.429  0.143  0.071  0.286  0.214  0.571  0.357
8	4	11	5	0.24219	 0.5    0.375  0.25   0.062  0.062  0.375  0.125  0.188
8	4	15	5	0.26875	 0.4   0.35  0.15  0.    0.35  0.35  0.3   0.25
8	4	11	5	0.25781	 0.125  0.375  0.125  0.125  0.125  0.5    0.562  0.125
8	4	16	5	0.32738	 0.476  0.381  0.143  0.095  0.286  0.381  0.476  0.381
8	4	12	4	0.32812	 0.312  0.312  0.188  0.188  0.25   0.625  0.562  0.188
8	4	20	6	0.28846	 0.308  0.577  0.115  0.077  0.269  0.269  0.385  0.308
8	4	11	5	0.30469	 0.312  0.562  0.062  0.     0.375  0.5    0.312  0.312
8	4	10	6	0.22656	 0.125  0.25   0.125  0.062  0.312  0.375  0.25   0.312
8	4	13	5	0.22222	 0.167  0.278  0.     0.056  0.056  0.333  0.556  0.333
8	4	10	5	0.25000	 0.267  0.2    0.267  0.     0.2    0.6    0.4    0.067
8	4	12	10	0.27273	 0.227  0.455  0.091  0.045  0.409  0.364  0.455  0.136
8	4	16	4	0.26875	 0.15  0.35  0.15  0.1   0.35  0.55  0.3   0.2 
8	4	15	7	0.32386	 0.227  0.545  0.     0.091  0.182  0.5    0.545  0.5  
8	4	12	6	0.25694	 0.278  0.389  0.167  0.056  0.333  0.389  0.389  0.056
8	4	14	6	0.35000	 0.35  0.55  0.3   0.15  0.35  0.3   0.5   0.3 
8	4	14	4	0.25000	 0.111  0.389  0.056  0.     0.278  0.722  0.278  0.167
8	4	10	6	0.21875	 0.25   0.375  0.     0.     0.25   0.312  0.5    0.062
8	4	15	6	0.33333	 0.333  0.524  0.333  0.095  0.333  0.476  0.429  0.143
8	4	10	5	0.31667	 0.467  0.333  0.267  0.133  0.4    0.333  0.333  0.267
8	4	12	4	0.27344	 0.25   0.25   0.25   0.062  0.438  0.312  0.438  0.188
8	4	12	5	0.22059	 0.294  0.412  0.     0.059  0.235  0.471  0.294  0.   
8	4	8	5	0.26923	 0.231  0.538  0.308  0.077  0.308  0.154  0.462  0.077
8	4	11	5	0.24219	 0.062  0.375  0.188  0.     0.5    0.25   0.312  0.25 
8	4	11	6	0.24265	 0.235  0.412  0.176  0.059  0.235  0.235  0.412  0.176
8	4	14	5	0.26316	 0.211  0.368  0.158  0.105  0.053  0.368  0.579  0.263
8	4	8	4	0.27083	 0.333  0.333  0.167  0.     0.417  0.167  0.667  0.083
8	4	12	4	0.22656	 0.188  0.375  0.125  0.062  0.188  0.438  0.312  0.125
8	4	11	4	0.25833	 0.2    0.267  0.067  0.     0.267  0.533  0.467  0.267
8	4	9	7	0.24219	 0.438  0.375  0.25   0.062  0.25   0.25   0.25   0.062
8	4	12	6	0.26389	 0.278  0.389  0.056  0.056  0.167  0.278  0.667  0.222
8	4	11	4	0.16667	 0.067  0.267  0.     0.     0.067  0.267  0.533  0.133
8	4	16	6	0.30114	 0.227  0.455  0.136  0.136  0.273  0.409  0.455  0.318
8	4	14	6	0.29375	 0.3   0.4   0.1   0.05  0.35  0.45  0.5   0.2 
8	4	10	5	0.28333	 0.267  0.467  0.2    0.133  0.2    0.267  0.4    0.333
8	4	9	5	0.27679	 0.071  0.429  0.071  0.     0.214  0.571  0.5    0.357
8	4	8	6	0.21429	 0.214  0.357  0.143  0.     0.214  0.286  0.143  0.357
8	4	8	5	0.25000	 0.308  0.308  0.231  0.077  0.385  0.308  0.154  0.231
8	4	11	6	0.27206	 0.353  0.235  0.118  0.176  0.353  0.353  0.412  0.176
8	4	12	6	0.29167	 0.444  0.5    0.111  0.     0.333  0.5    0.333  0.111
