8	1	11	4	0.27500	0.067	0.467	0.467	0.200	0.067	0.267	0.467	0.200
8	1	17	4	0.19643	0.333	0.381	0.286	0.333	0.000	0.095	0.095	0.048
8	1	11	5	0.24219	0.188	0.438	0.375	0.438	0.000	0.062	0.312	0.125
8	1	12	5	0.22794	0.471	0.294	0.176	0.412	0.000	0.176	0.235	0.059
8	1	10	6	0.22656	0.125	0.438	0.125	0.438	0.125	0.125	0.312	0.125
8	1	9	6	0.21667	0.267	0.467	0.267	0.267	0.067	0.200	0.133	0.067
8	1	10	5	0.21667	0.400	0.533	0.200	0.333	0.000	0.067	0.200	0.000
8	1	12	4	0.22656	0.125	0.250	0.500	0.375	0.000	0.375	0.000	0.188
8	1	13	4	0.25000	0.412	0.471	0.294	0.353	0.059	0.176	0.176	0.059
8	1	11	5	0.26562	0.125	0.500	0.500	0.375	0.000	0.250	0.250	0.125
8	1	10	5	0.25833	0.267	0.400	0.267	0.333	0.067	0.333	0.267	0.133
8	1	11	5	0.23438	0.188	0.312	0.438	0.312	0.000	0.250	0.312	0.062
8	1	11	4	0.20000	0.400	0.533	0.333	0.200	0.067	0.000	0.067	0.000
8	1	10	5	0.24167	0.467	0.467	0.200	0.333	0.067	0.267	0.133	0.000
8	1	10	4	0.28571	0.357	0.357	0.214	0.571	0.071	0.286	0.286	0.143
8	1	12	6	0.19444	0.333	0.389	0.333	0.278	0.000	0.111	0.111	0.000
8	1	10	6	0.20312	0.312	0.562	0.188	0.250	0.000	0.125	0.062	0.125
8	1	13	6	0.25000	0.316	0.316	0.316	0.421	0.000	0.211	0.316	0.105
8	1	10	5	0.23333	0.333	0.400	0.400	0.400	0.000	0.200	0.000	0.133
8	1	11	6	0.26471	0.353	0.529	0.353	0.294	0.059	0.235	0.176	0.118
8	1	10	5	0.20000	0.400	0.133	0.267	0.400	0.067	0.067	0.200	0.067
8	1	13	5	0.18056	0.278	0.333	0.056	0.500	0.056	0.056	0.111	0.056
8	1	16	4	0.30000	0.400	0.450	0.300	0.500	0.150	0.200	0.300	0.100
8	1	8	4	0.18750	0.167	0.333	0.250	0.250	0.000	0.333	0.167	0.000
8	1	17	4	0.32738	0.381	0.524	0.429	0.476	0.095	0.333	0.238	0.143
8	1	10	6	0.24219	0.312	0.312	0.250	0.250	0.188	0.250	0.125	0.250
8	1	11	5	0.22656	0.500	0.312	0.250	0.188	0.000	0.188	0.312	0.062
8	1	11	5	0.19531	0.125	0.438	0.438	0.188	0.000	0.188	0.188	0.000
8	1	12	5	0.27206	0.412	0.471	0.294	0.353	0.059	0.235	0.235	0.118
8	1	11	6	0.19118	0.353	0.353	0.118	0.353	0.000	0.118	0.118	0.118
8	1	10	5	0.30000	0.333	0.400	0.333	0.533	0.200	0.200	0.200	0.200
8	1	12	5	0.20588	0.294	0.353	0.176	0.412	0.059	0.000	0.235	0.118
8	1	11	4	0.32500	0.333	0.267	0.533	0.467	0.200	0.267	0.267	0.267
8	1	10	5	0.23333	0.267	0.533	0.333	0.267	0.000	0.200	0.267	0.000
8	1	12	5	0.26471	0.353	0.471	0.353	0.471	0.059	0.235	0.059	0.118
8	1	13	6	0.23684	0.421	0.263	0.316	0.474	0.053	0.053	0.105	0.211
8	1	14	5	0.24342	0.421	0.421	0.316	0.368	0.000	0.211	0.158	0.053
8	1	10	4	0.21429	0.143	0.357	0.286	0.286	0.143	0.071	0.214	0.214
8	1	14	5	0.18421	0.211	0.368	0.158	0.316	0.053	0.158	0.158	0.053
8	1	10	4	0.18750	0.143	0.500	0.214	0.286	0.000	0.143	0.071	0.143
8	1	9	5	0.16964	0.000	0.429	0.357	0.143	0.000	0.071	0.214	0.143
8	1	10	4	0.25893	0.429	0.286	0.286	0.286	0.143	0.286	0.214	0.143
8	1	11	6	0.20588	0.294	0.353	0.294	0.412	0.000	0.059	0.235	0.000
8	1	11	5	0.23438	0.250	0.500	0.375	0.312	0.000	0.125	0.250	0.062
8	1	8	5	0.24038	0.385	0.308	0.385	0.385	0.000	0.154	0.308	0.000
8	1	10	6	0.22656	0.438	0.188	0.188	0.438	0.062	0.125	0.250	0.125
8	1	9	4	0.21154	0.538	0.462	0.231	0.231	0.000	0.077	0.077	0.077
8	1	9	6	0.21667	0.467	0.400	0.267	0.400	0.067	0.133	0.000	0.000
8	1	13	4	0.22794	0.235	0.412	0.118	0.471	0.118	0.176	0.118	0.176
8	1	8	5	0.20192	0.231	0.308	0.231	0.231	0.154	0.154	0.231	0.077
8	1	9	4	0.19231	0.308	0.462	0.154	0.385	0.154	0.000	0.077	0.000
8	1	12	6	0.24306	0.389	0.389	0.389	0.389	0.056	0.111	0.167	0.056
8	1	12	5	0.26471	0.294	0.529	0.412	0.353	0.000	0.118	0.235	0.176
8	1	10	4	0.18750	0.214	0.429	0.214	0.286	0.000	0.000	0.286	0.071
8	1	10	5	0.30000	0.267	0.533	0.200	0.600	0.133	0.267	0.333	0.067
8	1	15	5	0.26250	0.250	0.450	0.250	0.600	0.050	0.150	0.250	0.100
8	1	11	4	0.23333	0.333	0.333	0.333	0.400	0.000	0.133	0.333	0.000
8	1	11	4	0.23333	0.467	0.200	0.400	0.400	0.000	0.067	0.267	0.067
8	1	14	5	0.21053	0.263	0.474	0.421	0.211	0.000	0.105	0.105	0.105
8	1	14	4	0.29167	0.278	0.500	0.333	0.333	0.222	0.278	0.222	0.167
8	1	9	5	0.24107	0.214	0.500	0.357	0.214	0.143	0.143	0.143	0.214
8	1	10	4	0.18750	0.071	0.500	0.071	0.214	0.071	0.286	0.143	0.143
8	1	8	5	0.19231	0.000	0.538	0.308	0.077	0.231	0.154	0.077	0.154
8	1	17	5	0.29545	0.227	0.545	0.364	0.455	0.136	0.318	0.136	0.182
8	1	11	5	0.15625	0.312	0.188	0.062	0.312	0.000	0.125	0.188	0.062
8	1	10	6	0.21875	0.062	0.438	0.312	0.375	0.000	0.250	0.250	0.062
8	1	14	6	0.26875	0.200	0.400	0.500	0.350	0.100	0.200	0.300	0.100
8	1	13	4	0.29412	0.353	0.471	0.235	0.412	0.294	0.176	0.176	0.235
8	1	10	4	0.24107	0.286	0.357	0.500	0.286	0.000	0.214	0.214	0.071
8	1	12	5	0.22059	0.353	0.588	0.353	0.235	0.000	0.059	0.118	0.059
8	1	8	4	0.26042	0.333	0.333	0.417	0.417	0.000	0.250	0.333	0.000
8	1	16	5	0.32738	0.286	0.619	0.286	0.381	0.190	0.143	0.381	0.333
8	1	12	6	0.27778	0.278	0.611	0.278	0.444	0.056	0.222	0.167	0.167
8	1	11	4	0.29167	0.267	0.533	0.267	0.533	0.067	0.133	0.333	0.200
8	1	8	4	0.16667	0.417	0.333	0.167	0.250	0.000	0.000	0.083	0.083
8	1	10	6	0.21094	0.375	0.500	0.188	0.125	0.000	0.125	0.250	0.125
8	1	11	4	0.24167	0.400	0.600	0.067	0.267	0.000	0.133	0.400	0.067
8	1	8	4	0.19792	0.250	0.333	0.167	0.500	0.000	0.083	0.167	0.083
8	1	8	6	0.19643	0.214	0.214	0.286	0.214	0.000	0.143	0.429	0.071
8	1	11	5	0.24219	0.188	0.438	0.188	0.438	0.062	0.250	0.250	0.125
8	1	9	6	0.25000	0.200	0.533	0.400	0.267	0.000	0.333	0.200	0.067
8	1	10	7	0.24265	0.176	0.471	0.353	0.412	0.059	0.059	0.235	0.176
8	1	8	5	0.12500	0.154	0.308	0.000	0.154	0.000	0.154	0.231	0.000
8	1	11	6	0.22059	0.118	0.353	0.353	0.412	0.059	0.235	0.176	0.059
8	1	9	6	0.20000	0.133	0.533	0.133	0.267	0.067	0.067	0.333	0.067
8	1	10	4	0.23214	0.500	0.500	0.286	0.357	0.000	0.071	0.143	0.000
8	1	11	6	0.20588	0.353	0.412	0.294	0.294	0.000	0.118	0.118	0.059
8	1	11	5	0.17188	0.250	0.188	0.250	0.250	0.062	0.125	0.062	0.188
8	1	10	4	0.18750	0.357	0.143	0.500	0.214	0.000	0.214	0.071	0.000
8	1	9	8	0.31618	0.529	0.353	0.412	0.353	0.118	0.294	0.235	0.235
8	1	11	4	0.30000	0.400	0.667	0.400	0.267	0.067	0.200	0.267	0.133
8	1	15	5	0.24375	0.350	0.350	0.300	0.250	0.050	0.250	0.150	0.250
8	1	10	5	0.27500	0.467	0.333	0.400	0.400	0.067	0.200	0.267	0.067
8	1	11	7	0.22222	0.167	0.444	0.389	0.333	0.056	0.056	0.222	0.111
8	1	9	4	0.24038	0.154	0.692	0.154	0.462	0.077	0.077	0.231	0.077
8	1	13	4	0.24265	0.353	0.176	0.294	0.588	0.000	0.235	0.176	0.118
8	1	10	4	0.20536	0.357	0.214	0.357	0.286	0.000	0.214	0.143	0.071
8	1	9	5	0.20536	0.286	0.357	0.214	0.286	0.000	0.143	0.357	0.000
8	1	10	5	0.21667	0.200	0.267	0.333	0.200	0.067	0.267	0.200	0.200
8	1	11	6	0.22794	0.588	0.471	0.294	0.235	0.000	0.176	0.000	0.059
8	1	11	5	0.22656	0.438	0.312	0.312	0.375	0.062	0.125	0.188	0.000
8	1	14	4	0.26389	0.167	0.556	0.389	0.500	0.000	0.111	0.333	0.056
8	1	10	5	0.15000	0.267	0.267	0.000	0.400	0.000	0.000	0.267	0.000
8	1	8	4	0.22917	0.083	0.500	0.417	0.417	0.000	0.250	0.167	0.000
8	1	13	4	0.25000	0.235	0.353	0.412	0.412	0.059	0.235	0.176	0.118
8	1	12	4	0.29688	0.438	0.375	0.812	0.188	0.125	0.250	0.188	0.000
8	1	12	6	0.20833	0.167	0.500	0.278	0.278	0.000	0.056	0.333	0.056
8	1	12	5	0.22794	0.235	0.235	0.353	0.412	0.118	0.118	0.235	0.118
8	1	9	5	0.24107	0.214	0.429	0.214	0.286	0.071	0.357	0.286	0.071
8	1	12	6	0.22222	0.278	0.167	0.444	0.500	0.000	0.111	0.222	0.056
8	1	11	4	0.22500	0.267	0.267	0.333	0.333	0.067	0.200	0.267	0.067
8	1	12	4	0.30469	0.250	0.562	0.375	0.625	0.125	0.188	0.188	0.125
8	1	9	5	0.21429	0.429	0.357	0.357	0.071	0.000	0.071	0.286	0.143
8	1	9	5	0.21429	0.071	0.286	0.214	0.571	0.071	0.214	0.143	0.143
8	1	9	7	0.21094	0.312	0.562	0.125	0.312	0.000	0.062	0.250	0.062
8	1	15	6	0.23810	0.381	0.571	0.333	0.333	0.000	0.095	0.143	0.048
8	1	13	5	0.27778	0.278	0.389	0.222	0.389	0.167	0.278	0.333	0.167
8	1	9	7	0.24219	0.250	0.188	0.375	0.500	0.062	0.125	0.312	0.125
8	1	11	4	0.23333	0.267	0.667	0.200	0.333	0.000	0.133	0.267	0.000
8	1	9	4	0.21154	0.385	0.462	0.154	0.308	0.000	0.154	0.231	0.000
8	1	12	4	0.21875	0.312	0.250	0.375	0.438	0.062	0.125	0.125	0.062
8	1	9	5	0.22321	0.214	0.429	0.429	0.429	0.000	0.000	0.071	0.214
8	1	10	6	0.20312	0.250	0.375	0.125	0.312	0.000	0.312	0.188	0.062
8	1	10	6	0.18750	0.250	0.312	0.125	0.438	0.000	0.125	0.125	0.125
8	1	10	6	0.19531	0.250	0.312	0.250	0.188	0.062	0.125	0.250	0.125
8	1	10	5	0.16667	0.067	0.133	0.267	0.333	0.067	0.067	0.267	0.133
8	1	13	4	0.20588	0.118	0.588	0.294	0.353	0.000	0.000	0.118	0.176
8	1	18	6	0.23958	0.250	0.333	0.292	0.375	0.083	0.292	0.167	0.125
8	1	11	5	0.29688	0.312	0.500	0.312	0.438	0.125	0.062	0.438	0.188
8	1	10	5	0.23333	0.333	0.467	0.333	0.333	0.000	0.067	0.133	0.200
8	1	11	5	0.23438	0.250	0.438	0.188	0.375	0.062	0.375	0.188	0.000
8	1	12	6	0.23611	0.278	0.444	0.500	0.167	0.056	0.056	0.222	0.167
8	1	9	5	0.19643	0.286	0.286	0.286	0.143	0.071	0.214	0.071	0.214
8	1	9	4	0.25000	0.385	0.462	0.231	0.385	0.000	0.077	0.385	0.077
8	1	11	4	0.26667	0.333	0.267	0.467	0.533	0.133	0.067	0.200	0.133
8	1	14	6	0.25625	0.250	0.250	0.350	0.500	0.050	0.150	0.450	0.050
8	1	13	5	0.31944	0.500	0.333	0.389	0.444	0.111	0.222	0.278	0.278
8	1	10	6	0.20312	0.250	0.188	0.125	0.438	0.000	0.250	0.188	0.188
8	1	12	5	0.28676	0.176	0.353	0.588	0.529	0.059	0.176	0.235	0.176
8	1	9	5	0.21429	0.214	0.286	0.286	0.429	0.143	0.071	0.143	0.143
8	1	8	8	0.16406	0.312	0.188	0.250	0.188	0.000	0.062	0.250	0.062
8	1	12	6	0.20139	0.278	0.167	0.278	0.389	0.000	0.222	0.222	0.056
8	1	10	4	0.26786	0.429	0.214	0.500	0.429	0.143	0.071	0.286	0.071
8	1	12	5	0.22059	0.059	0.588	0.294	0.412	0.059	0.176	0.176	0.000
8	1	10	5	0.17500	0.133	0.200	0.267	0.200	0.133	0.133	0.133	0.200
8	1	10	5	0.28333	0.267	0.467	0.333	0.467	0.133	0.133	0.267	0.200
8	1	14	5	0.26974	0.368	0.421	0.316	0.421	0.105	0.211	0.158	0.158
