8	4	10	8	0.22917	 0.056  0.278  0.333  0.222  0.278  0.111  0.389  0.167
8	4	8	8	0.21875	 0.125  0.188  0.25   0.375  0.312  0.125  0.25   0.125
8	4	9	7	0.19531	 0.062  0.25   0.25   0.188  0.     0.25   0.312  0.25 
8	4	10	8	0.20833	 0.056  0.167  0.333  0.444  0.278  0.056  0.278  0.056
8	4	12	8	0.23125	 0.2   0.2   0.15  0.5   0.2   0.2   0.2   0.2 
8	4	10	7	0.23529	 0.235  0.118  0.412  0.294  0.294  0.294  0.118  0.118
8	4	13	7	0.24375	 0.05  0.3   0.5   0.4   0.05  0.05  0.25  0.35
8	4	8	8	0.21875	 0.188  0.312  0.375  0.188  0.25   0.062  0.188  0.188
8	4	13	8	0.23214	 0.143  0.238  0.429  0.238  0.286  0.048  0.429  0.048
8	4	9	7	0.21875	 0.188  0.125  0.188  0.312  0.25   0.188  0.312  0.188
8	4	10	8	0.27083	 0.111  0.389  0.278  0.222  0.389  0.056  0.5    0.222
8	4	8	8	0.25000	 0.125  0.312  0.312  0.375  0.25   0.062  0.312  0.25 
8	4	12	5	0.29412	 0.118  0.353  0.412  0.294  0.412  0.059  0.529  0.176
8	4	13	6	0.23684	 0.053  0.263  0.316  0.368  0.368  0.     0.316  0.211
8	4	12	5	0.25735	 0.176  0.235  0.353  0.412  0.118  0.118  0.471  0.176
8	4	11	5	0.24219	 0.188  0.25   0.188  0.375  0.25   0.125  0.312  0.25 
8	4	12	4	0.22656	 0.     0.25   0.312  0.188  0.438  0.     0.312  0.312
8	4	12	4	0.22656	 0.125  0.188  0.188  0.375  0.312  0.062  0.375  0.188
8	4	11	4	0.25833	 0.133  0.333  0.467  0.333  0.267  0.2    0.2    0.133
8	4	13	5	0.25694	 0.278  0.278  0.333  0.278  0.278  0.056  0.333  0.222
8	4	13	5	0.21528	 0.056  0.111  0.278  0.444  0.333  0.     0.389  0.111
8	4	17	6	0.33152	 0.174  0.304  0.478  0.435  0.391  0.13   0.391  0.348
8	4	10	4	0.26786	 0.     0.357  0.429  0.357  0.214  0.071  0.429  0.286
8	4	12	6	0.26389	 0.056  0.278  0.389  0.389  0.444  0.167  0.278  0.111
8	4	14	4	0.29167	 0.167  0.278  0.333  0.556  0.222  0.056  0.389  0.333
8	4	15	4	0.35526	 0.211  0.263  0.526  0.421  0.263  0.211  0.579  0.368
8	4	10	6	0.31250	 0.188  0.438  0.438  0.375  0.25   0.25   0.188  0.375
8	4	10	4	0.22321	 0.143  0.214  0.429  0.429  0.071  0.     0.286  0.214
8	4	8	7	0.34167	 0.4    0.333  0.4    0.4    0.267  0.267  0.4    0.267
8	4	12	4	0.31250	 0.125  0.375  0.562  0.375  0.125  0.25   0.312  0.375
8	4	12	8	0.30625	 0.1   0.35  0.4   0.35  0.35  0.2   0.45  0.25
8	4	13	6	0.25658	 0.211  0.263  0.368  0.158  0.211  0.316  0.263  0.263
8	4	8	6	0.21429	 0.071  0.071  0.286  0.5    0.214  0.071  0.357  0.143
8	4	13	4	0.26471	 0.529  0.235  0.294  0.471  0.412  0.059  0.059  0.059
8	4	12	5	0.27941	 0.176  0.294  0.412  0.294  0.294  0.059  0.412  0.294
8	4	11	4	0.21667	 0.067  0.267  0.267  0.267  0.067  0.133  0.267  0.4  
8	4	9	6	0.24167	 0.133  0.2    0.333  0.4    0.2    0.133  0.2    0.333
8	4	10	4	0.21429	 0.143  0.143  0.286  0.429  0.143  0.071  0.286  0.214
