Index Coding (Basic Antidotes) Log File
2012/14/12 12:54:50

N	PIECES	numTDMA	numIndex	epsAvg	epsVec
4	4	6	5	0.29545	0.182	0.545	0.273	0.182
4	4	5	8	0.23077	0.000	0.462	0.154	0.308
4	4	4	28	0.34375	0.125	0.812	0.156	0.281
4	4	5	3	0.18750	0.000	0.250	0.000	0.500
4	4	4	3	0.07143	0.000	0.000	0.143	0.143
4	4	4	5	0.19444	0.222	0.222	0.111	0.222
4	4	4	3	0.03571	0.143	0.000	0.000	0.000
4	4	5	3	0.15625	0.250	0.125	0.125	0.125
4	4	6	4	0.12500	0.000	0.100	0.100	0.300
4	4	59	8	0.38060	0.060	0.239	0.269	0.955
4	4	13	21	0.31618	0.029	0.118	0.176	0.941
4	4	18	10	0.34821	0.071	0.286	0.143	0.893
4	4	8	24	0.26562	0.062	0.000	0.094	0.906
4	4	23	10	0.35606	0.121	0.212	0.182	0.909
4	4	45	63	0.33102	0.074	0.157	0.130	0.963
4	4	5	26	0.32258	0.065	0.194	0.129	0.903
4	4	44	135	0.31564	0.061	0.095	0.134	0.972
4	4	5	10	0.26667	0.067	0.067	0.067	0.867
4	4	25	5	0.36667	0.100	0.200	0.300	0.867
4	4	13	65	0.36218	0.141	0.154	0.205	0.949
4	4	4	22	0.33654	0.077	0.231	0.154	0.885
4	4	32	42	0.33784	0.068	0.149	0.162	0.973
4	4	75	30	0.30714	0.048	0.067	0.152	0.962
4	4	4	5	0.19444	0.111	0.111	0.222	0.333
4	4	4	3	0.03571	0.000	0.000	0.143	0.000
4	4	6	4	0.25000	0.100	0.100	0.200	0.600
4	4	5	7	0.31250	0.083	0.333	0.500	0.333
4	4	427	152	0.33808	0.062	0.142	0.152	0.997
4	4	41	74	0.31522	0.052	0.122	0.122	0.965
4	4	26	15	0.29268	0.024	0.073	0.122	0.951
4	4	24	58	0.34451	0.061	0.171	0.183	0.963
4	4	55	19	0.37162	0.095	0.203	0.257	0.932
4	4	11	5	0.26562	0.125	0.062	0.125	0.750
4	4	15	9	0.25000	0.000	0.208	0.083	0.708
4	4	9	16	0.28000	0.080	0.040	0.080	0.920
4	4	7	12	0.26316	0.053	0.105	0.211	0.684
4	4	5	35	0.25625	0.025	0.100	0.100	0.800
4	4	8	5	0.28846	0.077	0.154	0.154	0.769
4	4	10	7	0.25000	0.000	0.118	0.118	0.765
4	4	13	39	0.32212	0.096	0.115	0.115	0.962
4	4	10	7	0.38235	0.176	0.353	0.235	0.765
4	4	25	7	0.29688	0.094	0.094	0.094	0.906
4	4	14	6	0.25000	0.000	0.100	0.150	0.750
4	4	14	33	0.32979	0.085	0.170	0.149	0.915
4	4	14	16	0.30000	0.100	0.100	0.133	0.867
4	4	12	10	0.32955	0.045	0.273	0.136	0.864
4	4	13	4	0.29412	0.059	0.353	0.118	0.647
4	4	5	3	0.18750	0.000	0.250	0.125	0.375
4	4	4	3	0.14286	0.000	0.000	0.143	0.429
4	4	7	12	0.26316	0.000	0.053	0.421	0.579
4	4	8	4	0.41667	0.250	0.500	0.417	0.500
4	4	4	5	0.19444	0.111	0.111	0.222	0.333
4	4	5	3	0.06250	0.000	0.000	0.125	0.125
4	4	4	3	0.00000	0.000	0.000	0.000	0.000
4	4	9	4	0.23077	0.077	0.154	0.231	0.462
4	4	4	3	0.14286	0.143	0.143	0.143	0.143
4	4	6	5	0.22727	0.091	0.000	0.364	0.455
4	4	13	3	0.28125	0.125	0.125	0.250	0.625
4	4	4	8	0.16667	0.083	0.167	0.083	0.333
4	4	4	4	0.15625	0.000	0.125	0.250	0.250
4	4	6	3	0.27778	0.222	0.111	0.222	0.556
4	4	5	4	0.22222	0.111	0.111	0.222	0.444
4	4	5	4	0.19444	0.111	0.111	0.222	0.333
4	4	118	138	0.33008	0.125	0.062	0.148	0.984
4	4	6	3	0.27778	0.222	0.222	0.444	0.222
4	4	5	3	0.21875	0.250	0.125	0.250	0.250
4	4	8	3	0.20455	0.182	0.000	0.273	0.364
4	4	4	3	0.14286	0.143	0.000	0.143	0.286
4	4	5	4	0.25000	0.111	0.222	0.556	0.111
4	4	4	3	0.00000	0.000	0.000	0.000	0.000
4	4	4	4	0.15625	0.250	0.000	0.250	0.125
4	4	4	3	0.07143	0.000	0.000	0.143	0.143
4	4	4	5	0.22222	0.111	0.222	0.222	0.333
4	4	5	3	0.18750	0.125	0.125	0.250	0.250
4	4	4	3	0.03571	0.000	0.143	0.000	0.000
4	4	5	3	0.09375	0.125	0.250	0.000	0.000
4	4	5	8	0.40385	0.385	0.308	0.308	0.615
4	4	4	4	0.09375	0.000	0.000	0.125	0.250
4	4	5	3	0.12500	0.250	0.000	0.250	0.000
4	4	4	3	0.21429	0.143	0.143	0.286	0.286
4	4	7	4	0.25000	0.182	0.364	0.182	0.273
4	4	4	4	0.28125	0.250	0.250	0.250	0.375
4	4	4	3	0.07143	0.000	0.000	0.143	0.143
4	4	5	3	0.25000	0.375	0.250	0.125	0.250
4	4	6	3	0.16667	0.111	0.111	0.222	0.222
4	4	5	3	0.06250	0.125	0.000	0.000	0.125
4	4	6	3	0.16667	0.111	0.222	0.000	0.333
4	4	4	4	0.12500	0.125	0.000	0.250	0.125
4	4	5	9	0.25000	0.143	0.143	0.500	0.214
4	4	5	4	0.25000	0.222	0.111	0.556	0.111
4	4	6	3	0.13889	0.111	0.111	0.222	0.111
4	4	8	3	0.22727	0.182	0.364	0.273	0.091
4	4	4	5	0.22222	0.222	0.222	0.222	0.222
4	4	6	3	0.11111	0.222	0.000	0.111	0.111
4	4	5	4	0.22222	0.111	0.111	0.111	0.556
4	4	5	4	0.16667	0.111	0.222	0.111	0.222
4	4	4	4	0.09375	0.125	0.000	0.000	0.250
4	4	5	4	0.22222	0.222	0.111	0.000	0.556
4	4	4	3	0.17857	0.000	0.286	0.143	0.286
4	4	5	3	0.15625	0.125	0.000	0.125	0.375
4	4	5	4	0.30556	0.444	0.222	0.333	0.222
4	4	5	4	0.13889	0.222	0.111	0.111	0.111
4	4	5	7	0.33333	0.333	0.250	0.250	0.500
4	4	6	5	0.29545	0.273	0.273	0.273	0.364
4	4	4	3	0.07143	0.000	0.000	0.143	0.143
4	4	4	3	0.10714	0.000	0.000	0.286	0.143
4	4	6	5	0.25000	0.273	0.091	0.273	0.364
4	4	8	5	0.36538	0.385	0.308	0.231	0.538
4	4	4	4	0.03125	0.000	0.000	0.000	0.125
