8	4	15	15	0.29167	 0.367  0.1    0.333  0.333  0.3    0.167  0.367  0.367
8	4	11	7	0.20833	 0.389  0.056  0.222  0.333  0.222  0.056  0.056  0.333
8	4	12	10	0.28409	 0.364  0.091  0.364  0.136  0.455  0.182  0.364  0.318
8	4	9	8	0.26471	 0.471  0.118  0.294  0.176  0.353  0.176  0.118  0.412
8	4	13	15	0.29911	 0.357  0.     0.286  0.321  0.5    0.107  0.25   0.571
8	4	16	9	0.36500	 0.44  0.16  0.16  0.48  0.44  0.16  0.4   0.68
8	4	12	9	0.27976	 0.524  0.048  0.333  0.333  0.095  0.19   0.286  0.429
8	4	13	9	0.28977	 0.455  0.091  0.273  0.182  0.409  0.091  0.364  0.455
8	4	14	9	0.32065	 0.348  0.13   0.304  0.348  0.348  0.174  0.348  0.565
8	4	17	8	0.34000	 0.32  0.16  0.24  0.32  0.48  0.24  0.4   0.56
8	4	9	7	0.26562	 0.5    0.125  0.312  0.188  0.188  0.188  0.312  0.312
8	4	17	11	0.37054	 0.393  0.071  0.321  0.393  0.536  0.321  0.357  0.571
8	4	14	9	0.39674	 0.565  0.217  0.391  0.261  0.565  0.217  0.652  0.304
8	4	12	7	0.30921	 0.579  0.105  0.316  0.316  0.263  0.158  0.368  0.368
8	4	14	8	0.31250	 0.5    0.045  0.273  0.318  0.318  0.273  0.136  0.636
8	4	12	10	0.26136	 0.318  0.045  0.227  0.182  0.227  0.273  0.318  0.5  
8	4	11	18	0.29310	 0.517  0.138  0.276  0.276  0.448  0.103  0.276  0.31 
8	4	15	10	0.34000	 0.48  0.08  0.2   0.4   0.28  0.32  0.36  0.6 
8	4	9	10	0.27632	 0.316  0.     0.316  0.316  0.316  0.211  0.368  0.368
8	4	12	8	0.32500	 0.65  0.15  0.25  0.25  0.4   0.3   0.35  0.25
8	4	54	16	0.33929	 0.114  0.157  0.314  0.186  0.357  0.229  0.829  0.529
8	4	17	22	0.27244	 0.051  0.026  0.231  0.179  0.667  0.231  0.385  0.41 
8	4	16	8	0.32812	 0.125  0.125  0.417  0.375  0.5    0.375  0.208  0.5  
8	4	11	7	0.22222	 0.167  0.278  0.333  0.111  0.222  0.222  0.278  0.167
8	4	14	10	0.38542	 0.375  0.208  0.417  0.333  0.5    0.333  0.292  0.625
8	4	15	8	0.26087	 0.087  0.13   0.522  0.174  0.652  0.174  0.087  0.261
8	4	11	17	0.25893	 0.107  0.107  0.321  0.321  0.429  0.25   0.107  0.429
8	4	12	7	0.28947	 0.211  0.316  0.158  0.211  0.526  0.263  0.263  0.368
8	4	11	7	0.28472	 0.167  0.278  0.389  0.278  0.389  0.389  0.222  0.167
8	4	16	8	0.34375	 0.208  0.208  0.375  0.208  0.5    0.333  0.458  0.458
8	4	11	8	0.26316	 0.316  0.053  0.158  0.105  0.421  0.105  0.421  0.526
8	4	16	8	0.28646	 0.125  0.083  0.417  0.25   0.375  0.375  0.458  0.208
8	4	13	40	0.25000	 0.038  0.264  0.113  0.075  0.83   0.038  0.377  0.264
8	4	23	60	0.29217	 0.084  0.205  0.181  0.169  0.88   0.181  0.313  0.325
8	4	12	8	0.35625	 0.15  0.3   0.4   0.25  0.45  0.35  0.55  0.4 
8	4	14	8	0.31818	 0.136  0.227  0.364  0.136  0.5    0.273  0.455  0.455
8	4	9	9	0.29167	 0.222  0.278  0.167  0.278  0.389  0.167  0.444  0.389
8	4	13	16	0.28448	 0.138  0.103  0.379  0.138  0.379  0.31   0.379  0.448
8	4	24	8	0.31641	 0.312  0.031  0.25   0.125  0.719  0.281  0.344  0.469
8	4	16	9	0.36000	 0.36  0.16  0.44  0.28  0.56  0.24  0.48  0.36
8	4	8	9	0.22794	 0.118  0.294  0.059  0.235  0.294  0.118  0.294  0.412
8	4	15	36	0.27451	 0.078  0.216  0.314  0.098  0.275  0.157  0.784  0.275
8	4	20	12	0.33594	 0.156  0.312  0.312  0.188  0.312  0.156  0.719  0.531
8	4	10	15	0.30500	 0.24  0.28  0.36  0.04  0.32  0.32  0.28  0.6 
8	4	10	10	0.36250	 0.15  0.65  0.45  0.2   0.4   0.25  0.4   0.4 
8	4	15	8	0.26630	 0.13   0.304  0.13   0.261  0.478  0.174  0.304  0.348
8	4	11	15	0.32692	 0.115  0.423  0.308  0.154  0.615  0.231  0.385  0.385
8	4	30	12	0.36310	 0.333  0.381  0.286  0.143  0.762  0.19   0.381  0.429
