Index Coding (Basic Antidotes) Log File
2012/13/12 14:46:48

N	PIECES	numTDMA	numIndex	epsAvg	epsVec
4	4	6	4	0.12500	0.100	0.000	0.100	0.300
4	4	5	4	0.08333	0.222	0.000	0.111	0.000
4	4	5	3	0.15625	0.250	0.125	0.125	0.125
4	4	4	4	0.21875	0.375	0.125	0.125	0.250
4	4	6	3	0.25000	0.444	0.000	0.333	0.222
4	4	4	3	0.03571	0.000	0.000	0.143	0.000
4	4	4	4	0.12500	0.125	0.000	0.250	0.125
4	4	6	4	0.17500	0.200	0.000	0.400	0.100
4	4	4	4	0.21875	0.125	0.125	0.375	0.250
4	4	4	5	0.11111	0.222	0.000	0.111	0.111
4	4	4	3	0.17857	0.143	0.000	0.143	0.429
4	4	8	4	0.18750	0.250	0.083	0.167	0.250
4	4	5	4	0.25000	0.333	0.000	0.222	0.444
4	4	4	4	0.12500	0.250	0.000	0.250	0.000
4	4	5	3	0.12500	0.250	0.125	0.125	0.000
4	4	5	4	0.19444	0.111	0.333	0.111	0.222
4	4	7	3	0.37500	0.300	0.500	0.400	0.300
4	4	5	3	0.18750	0.250	0.000	0.125	0.375
4	4	5	8	0.21154	0.231	0.154	0.154	0.308
4	4	4	4	0.21875	0.375	0.000	0.125	0.375
4	4	5	4	0.30556	0.333	0.222	0.333	0.333
4	4	6	5	0.40909	0.455	0.273	0.455	0.455
4	4	4	4	0.06250	0.000	0.000	0.250	0.000
4	4	6	3	0.13889	0.111	0.000	0.333	0.111
4	4	6	4	0.15000	0.100	0.000	0.200	0.300
4	4	6	6	0.25000	0.167	0.250	0.167	0.417
4	4	6	3	0.16667	0.000	0.000	0.333	0.333
4	4	6	3	0.19444	0.111	0.000	0.333	0.333
4	4	4	3	0.07143	0.000	0.000	0.143	0.143
4	4	5	4	0.11111	0.111	0.000	0.333	0.000
4	4	5	4	0.27778	0.222	0.111	0.444	0.333
4	4	4	5	0.16667	0.000	0.000	0.444	0.222
4	4	4	11	0.28333	0.133	0.267	0.533	0.200
4	4	6	8	0.23214	0.071	0.000	0.786	0.071
4	4	9	6	0.33333	0.133	0.200	0.600	0.400
4	4	4	3	0.10714	0.000	0.000	0.286	0.143
4	4	9	4	0.26923	0.077	0.077	0.538	0.385
4	4	8	11	0.28947	0.105	0.000	0.737	0.316
4	4	5	4	0.19444	0.222	0.111	0.333	0.111
4	4	6	4	0.20000	0.000	0.100	0.500	0.200
4	4	7	5	0.29167	0.250	0.000	0.583	0.333
4	4	6	5	0.29545	0.091	0.091	0.636	0.364
4	4	7	3	0.30000	0.300	0.300	0.400	0.200
4	4	6	4	0.25000	0.300	0.100	0.300	0.300
4	4	5	6	0.34091	0.182	0.182	0.636	0.364
4	4	5	8	0.38462	0.154	0.308	0.615	0.462
4	4	13	6	0.42105	0.316	0.263	0.737	0.368
4	4	5	4	0.25000	0.222	0.222	0.333	0.222
4	4	8	4	0.33333	0.167	0.167	0.667	0.333
4	4	5	4	0.27778	0.222	0.111	0.444	0.333
4	4	4	4	0.25000	0.125	0.125	0.375	0.375
4	4	6	4	0.27500	0.500	0.200	0.400	0.000
4	4	5	3	0.12500	0.125	0.000	0.375	0.000
4	4	4	3	0.10714	0.286	0.000	0.000	0.143
4	4	7	5	0.31250	0.083	0.167	0.667	0.333
4	4	4	5	0.19444	0.111	0.111	0.444	0.111
4	4	7	8	0.28333	0.067	0.067	0.733	0.267
4	4	7	10	0.32353	0.118	0.118	0.765	0.294
4	4	6	5	0.31818	0.273	0.091	0.727	0.182
4	4	4	8	0.18750	0.083	0.083	0.417	0.167
