Index Coding (Basic Antidotes,random) Log File
2012/12/12 15:03:25

N	PIECES	numTDMA	numIndex	epsAvg	epsVec
12	1	19	12	0.36828	0.355	0.677	0.581	0.452	0.258	0.355	0.129	0.419	0.387	0.355	0.323	0.129
12	1	19	15	0.38235	0.324	0.441	0.441	0.471	0.353	0.471	0.206	0.529	0.412	0.529	0.294	0.118
12	1	33	20	0.36164	0.415	0.755	0.415	0.453	0.340	0.396	0.094	0.321	0.547	0.396	0.151	0.057
12	1	13	12	0.34000	0.320	0.480	0.560	0.440	0.200	0.280	0.040	0.320	0.600	0.600	0.160	0.080
12	1	23	16	0.36538	0.308	0.564	0.359	0.436	0.231	0.359	0.231	0.487	0.564	0.359	0.231	0.256
12	1	20	12	0.35938	0.312	0.594	0.469	0.375	0.375	0.281	0.156	0.438	0.500	0.406	0.281	0.125
12	1	19	16	0.41429	0.457	0.543	0.543	0.429	0.343	0.371	0.229	0.514	0.571	0.457	0.286	0.229
12	1	21	13	0.35294	0.324	0.500	0.471	0.324	0.265	0.353	0.147	0.500	0.529	0.559	0.088	0.176
12	1	25	13	0.34211	0.447	0.553	0.526	0.289	0.132	0.316	0.211	0.368	0.500	0.395	0.184	0.184
12	1	19	13	0.35156	0.344	0.656	0.312	0.562	0.250	0.250	0.156	0.406	0.469	0.500	0.156	0.156
12	1	13	12	0.32333	0.400	0.480	0.360	0.600	0.200	0.200	0.040	0.400	0.640	0.440	0.040	0.080
12	1	25	12	0.37387	0.324	0.514	0.405	0.568	0.297	0.405	0.108	0.568	0.459	0.459	0.270	0.108
12	1	24	24	0.32639	0.250	0.479	0.479	0.333	0.271	0.229	0.229	0.500	0.375	0.417	0.146	0.208
12	1	27	24	0.33824	0.294	0.431	0.569	0.373	0.255	0.255	0.098	0.373	0.490	0.490	0.275	0.157
12	1	18	14	0.33333	0.312	0.562	0.438	0.406	0.344	0.312	0.125	0.406	0.406	0.594	0.094	0.000
12	1	21	13	0.36029	0.382	0.441	0.588	0.412	0.265	0.324	0.118	0.441	0.618	0.412	0.147	0.176
12	1	20	11	0.40054	0.258	0.677	0.613	0.355	0.323	0.387	0.161	0.613	0.516	0.548	0.226	0.129
12	1	23	12	0.35952	0.400	0.600	0.571	0.371	0.171	0.343	0.143	0.457	0.486	0.457	0.200	0.114
12	1	18	23	0.31504	0.293	0.512	0.317	0.390	0.171	0.293	0.073	0.463	0.512	0.488	0.122	0.146
12	1	25	14	0.37393	0.410	0.641	0.385	0.359	0.308	0.436	0.179	0.436	0.513	0.436	0.179	0.205
12	1	18	13	0.36290	0.419	0.645	0.484	0.516	0.194	0.387	0.097	0.387	0.452	0.548	0.097	0.129
12	1	19	11	0.35000	0.333	0.533	0.500	0.300	0.333	0.233	0.100	0.367	0.600	0.500	0.300	0.100
12	1	17	12	0.33046	0.379	0.586	0.517	0.379	0.241	0.310	0.069	0.345	0.345	0.345	0.345	0.103
12	1	21	13	0.42402	0.588	0.382	0.618	0.324	0.412	0.324	0.235	0.500	0.588	0.529	0.382	0.206
12	1	28	16	0.38258	0.432	0.682	0.614	0.432	0.273	0.386	0.136	0.341	0.477	0.455	0.182	0.182
12	1	19	12	0.33871	0.258	0.419	0.613	0.548	0.323	0.323	0.129	0.419	0.419	0.355	0.226	0.032
12	1	30	12	0.40873	0.429	0.643	0.619	0.357	0.262	0.310	0.143	0.595	0.524	0.619	0.238	0.167
12	1	24	24	0.36806	0.354	0.521	0.583	0.312	0.208	0.417	0.167	0.438	0.396	0.542	0.312	0.167
12	1	15	13	0.33036	0.321	0.571	0.357	0.500	0.250	0.214	0.179	0.286	0.321	0.429	0.321	0.214
12	1	18	11	0.35632	0.345	0.621	0.586	0.310	0.241	0.345	0.207	0.414	0.483	0.414	0.138	0.172
12	1	22	12	0.35049	0.382	0.735	0.559	0.471	0.206	0.265	0.059	0.412	0.382	0.529	0.118	0.088
12	1	30	13	0.37209	0.372	0.674	0.558	0.349	0.256	0.349	0.163	0.465	0.605	0.395	0.116	0.163
12	1	22	13	0.37381	0.429	0.600	0.429	0.371	0.286	0.343	0.171	0.429	0.486	0.457	0.257	0.229
12	1	14	11	0.30667	0.200	0.520	0.400	0.520	0.240	0.280	0.160	0.400	0.440	0.240	0.120	0.160
12	1	26	14	0.33125	0.325	0.450	0.500	0.350	0.275	0.500	0.100	0.425	0.450	0.300	0.175	0.125
12	1	20	13	0.37626	0.364	0.636	0.576	0.424	0.212	0.364	0.121	0.576	0.485	0.455	0.212	0.091
