Index Coding (Basic Antidotes) Log File
2012/15/12 14:09:14

N	PIECES	numTDMA	numIndex	epsAvg	epsVec
4	4	5	3	0.28125	0.125	0.125	0.500	0.375
4	4	6	2	0.18750	0.125	0.000	0.125	0.500
4	4	6	2	0.09375	0.125	0.000	0.000	0.250
4	4	4	4	0.31250	0.375	0.125	0.375	0.375
4	4	5	2	0.17857	0.000	0.143	0.286	0.286
4	4	4	2	0.04167	0.167	0.000	0.000	0.000
4	4	4	2	0.00000	0.000	0.000	0.000	0.000
4	4	5	2	0.10714	0.000	0.000	0.143	0.286
4	4	4	2	0.12500	0.167	0.000	0.167	0.167
4	4	5	3	0.34375	0.375	0.250	0.375	0.375
4	4	4	2	0.08333	0.000	0.000	0.167	0.167
4	4	6	2	0.21875	0.125	0.250	0.250	0.250
4	4	4	3	0.07143	0.143	0.000	0.143	0.000
4	4	5	2	0.03571	0.143	0.000	0.000	0.000
4	4	7	2	0.13889	0.111	0.000	0.222	0.222
4	4	5	2	0.10714	0.143	0.000	0.143	0.143
4	4	4	2	0.08333	0.167	0.000	0.167	0.000
4	4	5	3	0.18750	0.375	0.000	0.125	0.250
4	4	5	3	0.18750	0.250	0.000	0.250	0.250
4	4	7	2	0.25000	0.333	0.000	0.333	0.333
4	4	6	2	0.15625	0.125	0.000	0.375	0.125
4	4	4	2	0.08333	0.000	0.167	0.000	0.167
4	4	6	2	0.15625	0.125	0.125	0.000	0.375
4	4	5	2	0.10714	0.143	0.000	0.143	0.143
4	4	6	2	0.28125	0.250	0.250	0.250	0.375
4	4	6	2	0.18750	0.250	0.000	0.375	0.125
4	4	6	2	0.15625	0.250	0.125	0.000	0.250
4	4	7	4	0.25000	0.455	0.091	0.364	0.091
4	4	7	2	0.27778	0.444	0.111	0.333	0.222
4	4	5	2	0.17857	0.143	0.143	0.143	0.286
4	4	4	2	0.20833	0.167	0.000	0.500	0.167
4	4	5	2	0.17857	0.429	0.000	0.143	0.143
4	4	4	2	0.04167	0.000	0.000	0.167	0.000
4	4	6	3	0.22222	0.111	0.111	0.444	0.222
4	4	5	3	0.15625	0.250	0.000	0.125	0.250
4	4	4	2	0.08333	0.167	0.000	0.167	0.000
4	4	5	2	0.07143	0.143	0.000	0.000	0.143
4	4	5	3	0.21875	0.250	0.000	0.375	0.250
4	4	6	3	0.27778	0.556	0.111	0.000	0.444
4	4	5	2	0.07143	0.143	0.000	0.143	0.000
4	4	4	2	0.04167	0.167	0.000	0.000	0.000
4	4	6	2	0.21875	0.250	0.250	0.125	0.250
4	4	6	2	0.28125	0.250	0.125	0.500	0.250
4	4	4	2	0.04167	0.000	0.000	0.000	0.167
4	4	7	2	0.13889	0.222	0.000	0.222	0.111
4	4	4	2	0.12500	0.000	0.000	0.333	0.167
