Index Coding (Basic Antidotes) Log File
2012/13/12 14:40:38

N	PIECES	numTDMA	numIndex	epsAvg	epsVec
4	4	7	3	0.20000	0.100	0.300	0.200	0.200
4	4	4	2	0.08333	0.000	0.000	0.167	0.167
4	4	5	2	0.14286	0.000	0.000	0.143	0.429
4	4	4	3	0.07143	0.143	0.000	0.000	0.143
4	4	4	3	0.10714	0.000	0.000	0.143	0.286
4	4	5	4	0.19444	0.222	0.000	0.222	0.333
4	4	4	2	0.04167	0.000	0.000	0.167	0.000
4	4	5	2	0.14286	0.143	0.143	0.286	0.000
4	4	4	2	0.00000	0.000	0.000	0.000	0.000
4	4	4	2	0.00000	0.000	0.000	0.000	0.000
4	4	5	5	0.15000	0.100	0.000	0.200	0.300
4	4	5	3	0.21875	0.250	0.250	0.250	0.125
4	4	5	2	0.17857	0.143	0.000	0.429	0.143
4	4	5	3	0.09375	0.125	0.000	0.125	0.125
4	4	4	3	0.10714	0.143	0.000	0.286	0.000
4	4	4	2	0.08333	0.000	0.000	0.167	0.167
4	4	5	2	0.10714	0.000	0.143	0.143	0.143
4	4	4	2	0.25000	0.000	0.000	0.667	0.333
4	4	6	3	0.25000	0.222	0.222	0.333	0.222
4	4	6	4	0.25000	0.100	0.100	0.400	0.400
4	4	6	2	0.21875	0.125	0.125	0.500	0.125
4	4	4	12	0.20312	0.000	0.125	0.688	0.000
4	4	5	3	0.28125	0.250	0.250	0.250	0.375
4	4	5	2	0.25000	0.286	0.000	0.571	0.143
4	4	6	4	0.37500	0.200	0.300	0.700	0.300
4	4	12	3	0.33333	0.200	0.267	0.667	0.200
4	4	5	4	0.25000	0.111	0.111	0.667	0.111
4	4	5	5	0.32500	0.200	0.100	0.600	0.400
4	4	10	3	0.32692	0.077	0.154	0.769	0.308
4	4	24	2	0.38462	0.192	0.269	0.885	0.192
4	4	7	2	0.16667	0.000	0.000	0.667	0.000
4	4	15	2	0.27941	0.118	0.000	0.706	0.294
4	4	6	3	0.30556	0.556	0.111	0.444	0.111
4	4	4	3	0.28571	0.286	0.286	0.571	0.000
4	4	5	2	0.07143	0.143	0.000	0.000	0.143
4	4	5	2	0.10714	0.000	0.143	0.286	0.000
4	4	4	2	0.04167	0.000	0.000	0.167	0.000
4	4	6	2	0.28125	0.250	0.125	0.250	0.500
4	4	7	2	0.22222	0.111	0.111	0.222	0.444
4	4	8	4	0.35417	0.250	0.417	0.333	0.417
4	4	4	4	0.18750	0.125	0.000	0.625	0.000
4	4	7	6	0.32692	0.385	0.077	0.615	0.231
4	4	4	8	0.27083	0.167	0.167	0.583	0.167
4	4	4	3	0.14286	0.000	0.000	0.286	0.286
4	4	7	2	0.30556	0.000	0.222	0.667	0.333
4	4	16	3	0.36842	0.158	0.158	0.842	0.316
4	4	8	18	0.30769	0.077	0.077	0.885	0.192
4	4	18	7	0.43000	0.200	0.240	0.880	0.400
4	4	5	4	0.47222	0.333	0.333	0.667	0.556
4	4	8	4	0.22917	0.000	0.000	0.833	0.083
4	4	7	8	0.31667	0.200	0.133	0.733	0.200
4	4	8	3	0.20455	0.000	0.182	0.545	0.091
4	4	6	2	0.34375	0.250	0.250	0.625	0.250
4	4	9	4	0.25000	0.154	0.231	0.462	0.154
4	4	5	4	0.25000	0.111	0.000	0.556	0.333
4	4	9	2	0.20455	0.182	0.000	0.545	0.091
4	4	4	3	0.25000	0.143	0.000	0.429	0.429
4	4	4	4	0.28125	0.250	0.000	0.625	0.250
4	4	5	4	0.19444	0.000	0.000	0.556	0.222
4	4	10	3	0.28846	0.231	0.154	0.308	0.462
