Index Coding (Basic Antidotes) Log File
2012/14/12 11:46:22

N	PIECES	numTDMA	numIndex	epsAvg	epsVec
4	4	7	3	0.27500	0.200	0.400	0.200	0.300
4	4	4	3	0.07143	0.000	0.143	0.000	0.143
4	4	4	5	0.19444	0.222	0.111	0.111	0.333
4	4	4	2	0.12500	0.000	0.167	0.167	0.167
4	4	4	4	0.25000	0.125	0.375	0.250	0.250
4	4	7	3	0.30000	0.100	0.500	0.200	0.400
4	4	5	3	0.21875	0.250	0.125	0.125	0.375
4	4	4	2	0.08333	0.000	0.000	0.167	0.167
4	4	4	3	0.35714	0.143	0.429	0.429	0.429
4	4	7	2	0.27778	0.111	0.333	0.333	0.333
4	4	4	3	0.03571	0.000	0.000	0.000	0.143
4	4	4	3	0.10714	0.000	0.143	0.143	0.143
4	4	5	2	0.03571	0.000	0.143	0.000	0.000
4	4	6	2	0.25000	0.375	0.375	0.125	0.125
4	4	4	2	0.08333	0.167	0.167	0.000	0.000
4	4	7	2	0.22222	0.333	0.222	0.111	0.222
4	4	5	3	0.15625	0.250	0.375	0.000	0.000
4	4	4	2	0.04167	0.000	0.167	0.000	0.000
4	4	9	12	0.33333	0.143	0.190	0.190	0.810
4	4	9	4	0.32692	0.231	0.308	0.231	0.538
4	4	4	5	0.33333	0.333	0.111	0.222	0.667
4	4	7	2	0.27778	0.333	0.333	0.333	0.111
4	4	7	5	0.50000	0.583	0.333	0.417	0.667
4	4	6	3	0.33333	0.556	0.222	0.222	0.333
4	4	7	5	0.43750	0.500	0.500	0.250	0.500
4	4	9	3	0.29167	0.250	0.583	0.083	0.250
4	4	5	4	0.30556	0.111	0.556	0.111	0.444
4	4	6	3	0.38889	0.444	0.667	0.222	0.222
4	4	7	3	0.27500	0.200	0.600	0.100	0.200
4	4	4	2	0.20833	0.000	0.500	0.000	0.333
4	4	4	3	0.25000	0.143	0.429	0.143	0.286
4	4	5	2	0.21429	0.143	0.429	0.000	0.286
4	4	5	2	0.21429	0.000	0.714	0.000	0.143
4	4	6	4	0.37500	0.400	0.500	0.200	0.400
4	4	6	4	0.17500	0.000	0.300	0.100	0.300
4	4	6	2	0.34375	0.250	0.500	0.250	0.375
4	4	7	3	0.40000	0.300	0.500	0.300	0.500
4	4	8	3	0.31818	0.182	0.545	0.182	0.364
4	4	6	2	0.25000	0.000	0.375	0.375	0.250
4	4	5	2	0.25000	0.143	0.429	0.143	0.286
4	4	4	5	0.13889	0.000	0.333	0.111	0.111
4	4	4	3	0.10714	0.000	0.143	0.000	0.286
4	4	7	2	0.38889	0.444	0.333	0.222	0.556
4	4	5	2	0.14286	0.143	0.286	0.143	0.000
4	4	4	3	0.25000	0.000	0.571	0.000	0.429
4	4	4	2	0.20833	0.000	0.500	0.000	0.333
4	4	4	3	0.14286	0.000	0.286	0.000	0.286
4	4	4	2	0.16667	0.333	0.333	0.000	0.000
4	4	8	3	0.34091	0.182	0.636	0.091	0.455
4	4	6	6	0.27083	0.250	0.333	0.167	0.333
4	4	7	5	0.27083	0.167	0.417	0.167	0.333
4	4	7	3	0.22500	0.200	0.300	0.300	0.100
4	4	7	4	0.38636	0.182	0.636	0.182	0.545
4	4	4	3	0.14286	0.000	0.143	0.143	0.286
4	4	5	2	0.21429	0.143	0.286	0.143	0.286
4	4	4	2	0.12500	0.000	0.333	0.000	0.167
4	4	4	4	0.15625	0.125	0.375	0.000	0.125
4	4	6	3	0.44444	0.444	0.556	0.222	0.556
4	4	8	5	0.25000	0.154	0.615	0.154	0.077
4	4	4	4	0.15625	0.000	0.500	0.000	0.125
4	4	7	5	0.33333	0.167	0.667	0.250	0.250
4	4	8	5	0.44231	0.462	0.615	0.231	0.462
4	4	9	3	0.27083	0.083	0.417	0.083	0.500
4	4	6	5	0.18182	0.091	0.364	0.000	0.273
4	4	6	2	0.31250	0.250	0.375	0.125	0.500
