Index Coding (Basic Antidotes) Log File
2012/13/12 10:30:32

N	PIECES	numTDMA	numIndex	epsAvg	epsVec
12	1	36	8	0.50758	0.341	0.477	0.455	0.545	0.682	0.705	0.295	0.432	0.591	0.545	0.727	0.295
12	1	29	8	0.45721	0.135	0.351	0.649	0.757	0.649	0.459	0.216	0.595	0.622	0.541	0.405	0.108
12	1	26	7	0.49242	0.303	0.394	0.606	0.515	0.515	0.606	0.242	0.636	0.697	0.697	0.606	0.091
12	1	45	11	0.49256	0.286	0.357	0.625	0.696	0.607	0.411	0.375	0.571	0.625	0.571	0.607	0.179
12	1	28	9	0.47297	0.189	0.351	0.459	0.486	0.595	0.730	0.189	0.676	0.703	0.703	0.541	0.054
12	1	34	10	0.45644	0.182	0.455	0.545	0.523	0.727	0.455	0.273	0.545	0.523	0.545	0.545	0.159
12	1	23	7	0.45556	0.100	0.333	0.567	0.533	0.667	0.467	0.333	0.567	0.667	0.467	0.600	0.167
12	1	25	7	0.46615	0.281	0.250	0.594	0.656	0.656	0.406	0.156	0.625	0.656	0.594	0.656	0.062
12	1	26	8	0.44608	0.235	0.324	0.588	0.471	0.500	0.471	0.206	0.412	0.676	0.618	0.647	0.206
12	1	23	12	0.50000	0.429	0.514	0.629	0.686	0.514	0.429	0.343	0.457	0.543	0.571	0.714	0.171
12	1	36	11	0.49823	0.255	0.532	0.574	0.596	0.702	0.468	0.213	0.447	0.702	0.596	0.660	0.234
12	1	39	8	0.44326	0.213	0.468	0.489	0.553	0.404	0.468	0.213	0.596	0.617	0.702	0.489	0.106
12	1	30	16	0.44565	0.261	0.435	0.565	0.435	0.739	0.565	0.261	0.435	0.435	0.543	0.522	0.152
12	1	16	15	0.43548	0.290	0.484	0.516	0.613	0.839	0.355	0.226	0.387	0.452	0.419	0.484	0.161
12	1	37	9	0.48913	0.283	0.435	0.630	0.522	0.761	0.457	0.391	0.500	0.543	0.457	0.652	0.239
12	1	31	65	0.43229	0.312	0.312	0.510	0.333	0.927	0.375	0.260	0.427	0.656	0.469	0.385	0.219
12	1	19	9	0.48214	0.321	0.500	0.643	0.500	0.786	0.536	0.214	0.500	0.536	0.429	0.679	0.143
12	1	18	19	0.40766	0.189	0.432	0.486	0.459	0.865	0.297	0.162	0.432	0.541	0.459	0.486	0.081
12	1	39	7	0.53080	0.326	0.674	0.717	0.500	0.848	0.348	0.304	0.674	0.630	0.543	0.587	0.217
12	1	23	6	0.45402	0.172	0.483	0.586	0.517	0.759	0.586	0.207	0.552	0.552	0.517	0.379	0.138
12	1	33	10	0.48256	0.419	0.465	0.419	0.535	0.512	0.628	0.302	0.721	0.674	0.581	0.419	0.116
12	1	25	10	0.47619	0.543	0.600	0.629	0.543	0.314	0.600	0.143	0.543	0.686	0.457	0.543	0.114
12	1	32	7	0.49786	0.538	0.615	0.744	0.359	0.487	0.641	0.205	0.641	0.641	0.590	0.410	0.103
12	1	43	7	0.49667	0.520	0.760	0.620	0.400	0.460	0.580	0.140	0.580	0.620	0.680	0.500	0.100
12	1	35	7	0.45635	0.381	0.643	0.714	0.429	0.452	0.524	0.119	0.714	0.548	0.548	0.333	0.071
12	1	29	8	0.46396	0.459	0.568	0.622	0.568	0.270	0.568	0.135	0.595	0.649	0.649	0.378	0.108
12	1	37	8	0.48889	0.556	0.422	0.511	0.556	0.511	0.711	0.200	0.578	0.600	0.667	0.467	0.089
12	1	40	11	0.52614	0.569	0.608	0.667	0.588	0.451	0.608	0.216	0.627	0.686	0.765	0.451	0.078
12	1	32	9	0.46748	0.415	0.537	0.634	0.488	0.488	0.537	0.220	0.463	0.561	0.610	0.537	0.122
12	1	24	9	0.51263	0.424	0.636	0.697	0.455	0.545	0.515	0.182	0.606	0.727	0.727	0.545	0.091
12	1	27	8	0.45238	0.400	0.514	0.571	0.314	0.343	0.686	0.229	0.514	0.657	0.571	0.543	0.086
12	1	17	8	0.45000	0.480	0.480	0.600	0.320	0.400	0.600	0.320	0.560	0.600	0.480	0.480	0.080
12	1	26	8	0.50735	0.559	0.647	0.588	0.471	0.441	0.618	0.147	0.529	0.618	0.706	0.529	0.235
12	1	25	12	0.48198	0.459	0.622	0.595	0.432	0.459	0.568	0.270	0.541	0.595	0.595	0.486	0.162
12	1	45	10	0.50303	0.509	0.709	0.636	0.473	0.400	0.655	0.291	0.636	0.436	0.673	0.509	0.109
12	1	29	8	0.48198	0.459	0.568	0.703	0.351	0.405	0.595	0.297	0.459	0.676	0.595	0.622	0.054
12	1	19	7	0.42949	0.423	0.500	0.654	0.346	0.308	0.654	0.231	0.654	0.462	0.615	0.269	0.038
12	1	28	8	0.51620	0.528	0.556	0.750	0.528	0.389	0.639	0.306	0.722	0.583	0.639	0.389	0.167
12	1	26	8	0.51225	0.412	0.588	0.765	0.588	0.441	0.588	0.206	0.647	0.618	0.588	0.529	0.176
12	1	39	8	0.51418	0.447	0.617	0.681	0.617	0.362	0.681	0.277	0.574	0.638	0.638	0.574	0.064
12	1	22	7	0.44253	0.517	0.517	0.448	0.448	0.379	0.552	0.207	0.345	0.552	0.690	0.483	0.172
12	1	25	12	0.44369	0.541	0.243	0.622	0.514	0.541	0.459	0.135	0.514	0.486	0.649	0.541	0.081
12	1	27	6	0.47980	0.515	0.273	0.515	0.424	0.636	0.758	0.182	0.636	0.455	0.636	0.636	0.091
12	1	31	11	0.50000	0.381	0.690	0.667	0.500	0.524	0.595	0.190	0.524	0.619	0.619	0.524	0.167
12	1	51	7	0.48851	0.500	0.448	0.500	0.466	0.638	0.638	0.224	0.603	0.621	0.569	0.534	0.121
12	1	32	9	0.45935	0.439	0.415	0.512	0.512	0.512	0.463	0.098	0.463	0.756	0.634	0.585	0.122
12	1	24	15	0.46154	0.513	0.487	0.359	0.487	0.436	0.538	0.282	0.436	0.590	0.641	0.538	0.231
12	1	29	7	0.49306	0.417	0.528	0.583	0.417	0.583	0.694	0.194	0.583	0.556	0.611	0.528	0.222
12	1	24	10	0.44608	0.412	0.382	0.412	0.559	0.647	0.529	0.176	0.412	0.559	0.618	0.529	0.118
