Index Coding (Basic Antidotes) Log File
2012/12/12 14:40:33

N	PIECES	numTDMA	numIndex	epsAvg	epsVec
12	1	27	8	0.45952	0.400	0.629	0.657	0.457	0.343	0.457	0.343	0.514	0.486	0.686	0.286	0.257
12	1	18	8	0.38782	0.308	0.654	0.615	0.538	0.154	0.423	0.115	0.500	0.462	0.538	0.192	0.154
12	1	19	7	0.39744	0.308	0.615	0.423	0.577	0.269	0.423	0.154	0.615	0.500	0.577	0.115	0.192
12	1	26	8	0.40441	0.412	0.618	0.500	0.529	0.265	0.353	0.176	0.441	0.588	0.559	0.176	0.235
12	1	23	12	0.36190	0.200	0.600	0.429	0.314	0.229	0.457	0.171	0.543	0.629	0.486	0.114	0.171
12	1	23	12	0.40476	0.371	0.514	0.571	0.514	0.286	0.257	0.229	0.514	0.600	0.571	0.200	0.229
12	1	27	6	0.39646	0.364	0.636	0.576	0.545	0.303	0.455	0.121	0.455	0.455	0.545	0.121	0.182
12	1	25	7	0.43490	0.531	0.781	0.375	0.625	0.219	0.344	0.125	0.594	0.625	0.562	0.250	0.188
12	1	29	8	0.38964	0.351	0.676	0.622	0.486	0.216	0.405	0.054	0.676	0.432	0.486	0.243	0.027
12	1	29	9	0.39254	0.342	0.579	0.658	0.368	0.289	0.500	0.184	0.500	0.553	0.421	0.237	0.079
12	1	24	7	0.41935	0.355	0.581	0.645	0.645	0.258	0.484	0.097	0.581	0.677	0.484	0.161	0.065
12	1	19	10	0.33908	0.241	0.621	0.621	0.448	0.241	0.241	0.000	0.483	0.552	0.414	0.207	0.000
12	1	23	7	0.40000	0.267	0.667	0.500	0.433	0.400	0.367	0.100	0.467	0.667	0.533	0.300	0.100
12	1	26	9	0.35714	0.486	0.600	0.429	0.286	0.171	0.314	0.171	0.514	0.429	0.600	0.200	0.086
12	1	31	6	0.38514	0.297	0.757	0.459	0.405	0.459	0.351	0.162	0.432	0.514	0.405	0.216	0.162
12	1	28	7	0.41429	0.286	0.771	0.486	0.457	0.286	0.371	0.200	0.543	0.571	0.486	0.257	0.257
12	1	23	9	0.32812	0.281	0.562	0.375	0.281	0.219	0.406	0.156	0.469	0.406	0.469	0.156	0.156
12	1	20	10	0.36944	0.433	0.633	0.600	0.400	0.367	0.333	0.067	0.400	0.433	0.467	0.233	0.067
