Index Coding (Basic Antidotes) Log File
2012/10/12 11:00:57

N	PIECES	numTDMA	numIndex	epsAvg	epsVec
8	4	11	4	0.31667	[[ 0.533  0.533  0.4    0.133  0.133  0.4    0.2    0.2  ]]
8	4	15	8	0.35870	[[ 0.435  0.217  0.609  0.217  0.261  0.348  0.304  0.478]]
8	4	16	6	0.31250	[[ 0.364  0.045  0.364  0.091  0.136  0.455  0.636  0.409]]
8	4	16	5	0.32143	[[ 0.381  0.143  0.286  0.143  0.333  0.286  0.619  0.381]]
8	4	11	6	0.38235	[[ 0.353  0.235  0.353  0.118  0.471  0.412  0.529  0.588]]
8	4	9	7	0.36719	[[ 0.438  0.312  0.438  0.25   0.375  0.438  0.375  0.312]]
8	4	17	5	0.31818	[[ 0.182  0.136  0.227  0.227  0.5    0.318  0.409  0.545]]
8	4	17	4	0.40476	[[ 0.571  0.19   0.333  0.286  0.619  0.286  0.524  0.429]]
8	4	10	7	0.34559	[[ 0.412  0.235  0.412  0.235  0.294  0.294  0.529  0.353]]
8	4	10	14	0.33333	[[ 0.375  0.25   0.292  0.292  0.25   0.583  0.375  0.25 ]]
8	4	33	6	0.40385	[[ 0.462  0.359  0.41   0.256  0.179  0.769  0.333  0.462]]
8	4	14	5	0.38158	[[ 0.263  0.474  0.421  0.158  0.263  0.632  0.579  0.263]]
8	4	17	6	0.38043	[[ 0.522  0.391  0.391  0.087  0.348  0.478  0.565  0.261]]
8	4	18	7	0.42500	[[ 0.4   0.4   0.56  0.04  0.36  0.56  0.6   0.48]]
8	4	8	5	0.29808	[[ 0.462  0.231  0.308  0.     0.077  0.462  0.385  0.462]]
8	4	9	7	0.32812	[[ 0.375  0.25   0.375  0.312  0.062  0.438  0.5    0.312]]
8	4	18	5	0.39130	[[ 0.348  0.304  0.348  0.174  0.174  0.609  0.522  0.652]]
8	4	18	7	0.40000	[[ 0.36  0.32  0.48  0.16  0.32  0.28  0.52  0.76]]
8	4	20	8	0.37500	[[ 0.321  0.357  0.286  0.179  0.143  0.821  0.464  0.429]]
8	4	13	4	0.36029	[[ 0.294  0.412  0.353  0.176  0.412  0.235  0.412  0.588]]
8	4	17	5	0.40341	[[ 0.5    0.318  0.409  0.136  0.273  0.591  0.455  0.545]]
8	4	17	8	0.48500	[[ 0.44  0.48  0.4   0.4   0.36  0.92  0.44  0.44]]
8	4	14	7	0.37500	[[ 0.381  0.476  0.333  0.19   0.286  0.667  0.286  0.381]]
8	4	14	5	0.32237	[[ 0.211  0.421  0.316  0.053  0.263  0.632  0.368  0.316]]
8	4	12	7	0.38816	[[ 0.368  0.316  0.474  0.105  0.421  0.632  0.368  0.421]]
8	4	29	13	0.36310	[[ 0.238  0.238  0.167  0.048  0.238  0.905  0.714  0.357]]
8	4	41	13	0.41435	[[ 0.407  0.315  0.296  0.111  0.241  0.889  0.778  0.278]]
8	4	12	10	0.37500	[[ 0.409  0.182  0.318  0.227  0.409  0.409  0.591  0.455]]
8	4	16	6	0.34659	[[ 0.409  0.364  0.318  0.091  0.136  0.727  0.5    0.227]]
8	4	10	31	0.32927	[[ 0.122  0.244  0.268  0.146  0.098  0.927  0.488  0.341]]
8	4	13	11	0.41146	[[ 0.458  0.333  0.458  0.208  0.25   0.667  0.542  0.375]]
8	4	11	5	0.35938	[[ 0.5    0.312  0.625  0.125  0.25   0.188  0.438  0.438]]
8	4	15	6	0.38095	[[ 0.381  0.381  0.381  0.381  0.286  0.286  0.667  0.286]]
8	4	13	4	0.38971	[[ 0.353  0.353  0.412  0.412  0.471  0.235  0.529  0.353]]
8	4	17	5	0.32386	[[ 0.273  0.364  0.5    0.227  0.091  0.273  0.455  0.409]]
8	4	9	6	0.27500	[[ 0.467  0.2    0.4    0.133  0.133  0.2    0.4    0.267]]
8	4	12	6	0.40972	[[ 0.278  0.5    0.278  0.444  0.444  0.389  0.556  0.389]]
8	4	10	7	0.36765	[[ 0.412  0.294  0.471  0.235  0.235  0.412  0.471  0.412]]
8	4	13	6	0.32237	[[ 0.263  0.263  0.368  0.316  0.263  0.316  0.316  0.474]]
8	4	9	5	0.25893	[[ 0.214  0.286  0.214  0.214  0.071  0.143  0.571  0.357]]
8	4	17	5	0.38636	[[ 0.409  0.273  0.455  0.273  0.409  0.5    0.409  0.364]]
8	4	12	4	0.41406	[[ 0.375  0.312  0.438  0.375  0.25   0.562  0.625  0.375]]
8	4	12	7	0.40789	[[ 0.263  0.421  0.368  0.211  0.263  0.526  0.526  0.684]]
8	4	11	5	0.33594	[[ 0.25   0.438  0.562  0.125  0.25   0.312  0.375  0.375]]
8	4	18	7	0.33000	[[ 0.4   0.24  0.4   0.12  0.2   0.28  0.52  0.48]]
8	4	13	10	0.37500	[[ 0.217  0.304  0.304  0.304  0.348  0.304  0.652  0.565]]
8	4	11	5	0.29688	[[ 0.438  0.25   0.25   0.125  0.125  0.125  0.5    0.562]]
8	4	17	6	0.37500	[[ 0.435  0.174  0.304  0.348  0.348  0.348  0.652  0.391]]
8	4	13	6	0.41447	[[ 0.474  0.526  0.632  0.368  0.316  0.263  0.421  0.316]]
8	4	15	7	0.30682	[[ 0.364  0.364  0.273  0.227  0.182  0.318  0.409  0.318]]
8	4	28	5	0.45076	[[ 0.545  0.424  0.545  0.333  0.333  0.394  0.545  0.485]]
#try circular
8	4	10	7	0.23529	[[ 0.118  0.059  0.118  0.353  0.294  0.588  0.176  0.176]]
8	4	13	4	0.29412	[[ 0.412  0.059  0.235  0.353  0.588  0.353  0.176  0.176]]
8	4	9	4	0.23077	[[ 0.308  0.077  0.308  0.231  0.231  0.385  0.077  0.231]]
8	4	9	4	0.21154	[[ 0.308  0.077  0.231  0.385  0.     0.231  0.077  0.385]]
8	4	10	7	0.26471	[[ 0.294  0.118  0.235  0.353  0.176  0.294  0.118  0.529]]
8	4	8	5	0.25000	[[ 0.308  0.077  0.231  0.538  0.231  0.231  0.231  0.154]]
8	4	13	4	0.29412	[[ 0.647  0.059  0.412  0.294  0.235  0.294  0.118  0.294]]
8	4	10	7	0.28676	[[ 0.412  0.     0.529  0.353  0.176  0.294  0.118  0.412]]
8	4	13	6	0.21711	[[ 0.368  0.053  0.368  0.211  0.263  0.211  0.158  0.105]]
8	4	9	7	0.26562	[[ 0.25   0.062  0.438  0.438  0.25   0.312  0.062  0.312]]
8	4	11	4	0.25000	[[ 0.467  0.     0.2    0.4    0.133  0.4    0.     0.4  ]]
8	4	13	7	0.33125	[[ 0.4   0.1   0.4   0.45  0.3   0.4   0.2   0.4 ]]
8	4	9	7	0.24219	[[ 0.438  0.     0.25   0.438  0.125  0.25   0.125  0.312]]
8	4	12	4	0.24219	[[ 0.188  0.125  0.375  0.125  0.25   0.375  0.188  0.312]]
8	4	16	8	0.26562	[[ 0.375  0.     0.292  0.292  0.25   0.417  0.125  0.375]]
8	4	10	7	0.22059	[[ 0.294  0.     0.588  0.294  0.059  0.294  0.118  0.118]]
8	4	13	5	0.21528	[[ 0.333  0.     0.278  0.389  0.111  0.278  0.     0.333]]
